"","company_name","status_label","year","current_assets","cogs","dep_amort","EBITDA","inventory","net_income","receivables","mkt_value","net_sales","total_assets","long_term_debt","EBIT","gross_profit","current_liabilities","ret_earnings","total_revenue","total_liab","total_op_exp","lag_total_assets","lag_total_revenue","working_capital","Altman_z","operating_income","ROA","current_ratio"
"108","C_150","alive",2005,7421.8,15510.3,542.2,1621.7,686.5,636.3,2727.9,10270.1376,17132,21473.9,4369.3,1079.5,1621.7,5872.3,2294.7,17132,16346,15510.3,17347.1,12549.7,1549.5,1.57686857534766,1621.7,0.0934853664301238,1.26386594690326
"109","C_151","alive",2005,475.866,571.291,27.142,90.027,84.668,49.479,174.017,767.1363,914.64,755.037,5.715,62.885,343.349,164.269,502.53,914.64,193.101,824.613,730.727,854.193,311.597,5.29689204358788,343.349,0.469873153722252,2.89687037724708
"110","C_154","failed",2005,146.528,214.457,11.025,-19.539,90.856,-21.284,18.535,58.5243,352.417,447.06,101.303,-30.564,137.96,82.415,-49.388,352.417,337.143,371.956,528.104,338.346,64.113,0.684272818175539,137.96,0.261236423128778,1.77792877510162
"111","C_155","alive",2005,546.34,1145.352,55.135,160.191,80.756,90.521,295.993,1201.0764,1543.927,894.351,75.046,105.056,398.575,205.019,661.399,1543.927,351.762,1383.736,905.573,1523.252,341.321,5.65593339650714,398.575,0.440135693091556,2.66482618684122
"112","C_156","alive",2005,1264.1,618.9,63.8,511,169.6,337.1,267.7,6856.471,1779.1,2265.6,0.8,447.2,1160.2,640.6,988.6,1779.1,729.5,1268.1,2009.1,1656.1,623.5,8.01709888346441,1160.2,0.577472500124434,1.97330627536684
"113","C_157","alive",2005,378.665,674.022,33.28,118.161,159.238,60.517,155.595,792.132,1102.174,999.908,241.941,84.881,428.152,257.857,306.73,1102.174,604.703,984.013,928.323,994.709,120.808,2.74282422546897,428.152,0.461210160687606,1.46850773878545
"114","C_161","alive",2005,36.066,60.565,0.654,10.846,19.081,8.048,12.02,61.1072,105.488,41.831,0.533,10.192,44.923,15.348,-11.852,105.488,30.722,94.642,39.092,104.404,20.718,4.71689532563512,44.923,1.14916095364781,2.34988272087568
"115","C_163","alive",2005,103.064,227.509,9.581,16.428,48.887,7.563,37.069,212.8261,335.207,308.656,19.054,6.847,107.698,48.348,159.123,335.207,88.443,318.779,297.366,315.654,54.716,3.5375201329162,107.698,0.362173214153602,2.13171175643253
"116","C_164","alive",2005,5116,5040,540,2246,1925,956,1766,23527.4097,9849,12727,2414,1706,4809,4165,1355,9849,8428,7603,14147,9509,951,3.12988443069063,4809,0.339930727362692,1.22833133253301
"117","C_166","alive",2005,527.501,1247.381,14.825,102.793,175.533,55.339,202.226,968.7323,1717.055,690.17,76.977,87.968,469.674,181.695,353.532,1717.055,296.883,1614.262,596.841,1517.004,345.806,6.18467987529162,469.674,0.786933203315456,2.90322243319849
"118","C_168","alive",2005,2975.314,2242.437,419.592,1458.762,775.949,722.263,842.806,12986.0721,5414.681,6071.969,1060.833,1039.17,3172.244,1299.375,4622.657,5414.681,2788.017,3955.919,5752.579,4934.745,1675.939,5.64826001426135,3172.244,0.551447272605904,2.28980394420394
"119","C_169","alive",2005,10.388,20.507,0.027,-2.362,4.582,-1.201,4.445,5.8667,26.32,10.453,0,-2.389,5.813,6.047,2.765,26.32,6.193,28.682,7.622,32.179,4.341,3.20078906961441,5.813,0.762660718971398,1.71787663304118
"120","C_170","alive",2005,165.232,146.043,10.104,36.721,32.947,20.233,39.305,355.5399,215.916,242.056,0,26.617,69.873,37.029,172.254,215.916,40.479,179.195,217.777,190.022,128.203,8.15672442691412,69.873,0.320846554043815,4.46223230441006
"121","C_172","alive",2005,16448,25469,14047,28595,1780,7397,9201,83233.8791,75112,168130,31869,14548,49643,25063,14122,75112,101696,46517,165958,71283,-8615,1.27947172225339,49643,0.29912990033623,0.656266209152935
"122","C_173","alive",2005,38.102,104.281,1.307,0.631,12.764,-0.799,15.306,22.339,130.936,44.353,0.091,-0.676,26.655,19.531,-12.528,130.936,24.049,130.305,45.189,143.954,18.571,3.56617979725644,26.655,0.589855938392087,1.95084737084635
"123","C_174","alive",2005,4209,8581,3058,8093,385,3294,2555,48725.8,20547,56553,13079,5035,11966,8654,20369,20547,33019,12454,59496,20350,-4445,1.95246776665785,11966,0.2011227645556,0.486364686850012
"124","C_175","alive",2005,356.277,1125.297,95.891,395.937,19.682,127.688,262.24,2284.5861,1521.234,3589.213,1244.875,300.046,395.937,247.429,452.474,1521.234,2055.732,1125.297,3588,1529.863,108.848,1.57938133090265,395.937,0.110350334448161,1.43991609714302
"125","C_176","alive",2005,987.81,2655.727,142.599,463.814,420.95,162.529,436.035,2934.8782,3473.95,2964.6,790.107,321.215,818.223,474.32,1370.296,3473.95,1587.553,3010.136,2486.743,2834.394,513.49,3.49353057527928,818.222999999999,0.329034001503171,2.0825813796593
"126","C_177","alive",2005,32.059,186.551,11.896,35.039,6.528,14.562,4.071,300.8676,245.553,191.516,2.5,23.143,59.002,36.749,64.036,245.553,46.981,210.514,154.254,218.331,-4.69,5.96206843989562,59.002,0.382498995163821,0.87237747965931
"127","C_179","alive",2005,7985,22663,459,2116,3338,1140,506,26127.3783,30848,11864,178,1657,8185,6056,4565,30848,6607,28732,10294,27433,1929,6.16753281796284,8185,0.795123372838547,1.31852708058124
"128","C_182","alive",2005,5.059,10.403,0,-0.318,0,25.274,1.66,49.3523,14.587,135.727,148.637,-0.318,4.184,3.25,-140.991,14.587,153.586,14.905,112.113,11.563,1.809,-1.14576197150881,4.184,0.037319490157252,1.55661538461538
"129","C_185","alive",2005,1008.211,474.399,60.1,175.398,212.342,81.553,247.192,1714.069,1180.985,1426.582,425.687,115.298,706.586,319.243,597.859,1180.985,768.608,1005.587,1392.002,1090.012,688.968,3.59886833675002,706.586,0.507604155741155,3.15813032705494
"130","C_186","failed",2005,105.863,19.103,7.36,1.657,9.419,5.968,18.351,230.096,87.794,222.691,0,-5.703,68.691,20.866,-40.157,87.794,41.297,86.137,251.169,113.275,84.997,3.85833301078114,68.691,0.273485183282969,5.07346880092016
"131","C_188","alive",2005,1334.153,496.129,82.177,709.463,534.515,405.908,524.763,8615.8059,2025.739,2282.647,0,627.286,1529.61,535.462,1397.033,2025.739,562.453,1316.276,2096.577,1879.95,798.691,12.261982497369,1529.61,0.729574921407609,2.49159230720387
"132","C_189","alive",2005,4.087,5.605,0.239,0.937,1.468,0.444,2.133,5.3,10.169,5.475,0.45,0.698,4.564,2.166,0.891,10.169,2.616,9.232,4.549,9.309,1.921,4.14253696954464,4.564,1.00329742800616,1.88688827331487
"133","C_192","alive",2005,5.734,5.732,0.186,-0.585,1.85,-0.989,1.865,13.3731,11.645,6.212,0.325,-0.771,5.913,1.461,-11.797,11.645,1.786,12.23,7.292,12.159,4.273,4.12440388468946,5.913,0.81088864509051,3.92470910335387
"134","C_193","alive",2005,3347.4,4051.8,150.6,967.9,1049.1,543.9,1130.6,6726.9647,6523.7,5816.6,1030.3,817.3,2471.9,2264,1231.1,6523.7,4293,5555.8,5530.8,5398.4,1083.4,3.04525704496538,2471.9,0.446933535835684,1.47853356890459
"135","C_194","alive",2005,541.968,1164.227,89.306,227.417,126.753,33.42,352.445,1147.5292,1391.644,2119.96,670.193,138.111,227.417,470.623,303.387,1391.644,1376.156,1164.227,2056.163,1121.701,71.3450000000001,1.6124941875806,227.417,0.110602612730605,1.15159692577711
"136","C_195","failed",2005,22.396,78.724,8.012,11.371,7.784,-3.783,12.701,3.4524,96.842,62.343,41.545,3.359,18.118,41.092,-36.058,96.842,83.999,85.471,78.377,110.353,-18.696,0.586235771174654,18.118,0.231164754966381,0.545020928647912
"137","C_197","alive",2005,2823.947,2701.964,191.703,1128.452,236.399,490.408,999.765,7499.9518,4872.801,5989.135,417.539,936.749,2170.837,2893.436,3514.007,4872.801,3841.336,3744.349,5538.056,4420.019,-69.489,3.30871272365157,2170.837,0.391985382596348,0.97598391669973
"138","C_198","alive",2005,578.4,454.4,154.8,566.7,3.7,294.2,269,6803.29,1046.9,3617.9,475.4,411.9,592.5,231.4,1284.4,1046.9,1084.7,480.2,3322,768,347,5.04041420264375,592.5,0.17835641180012,2.49956784788245
"139","C_199","alive",2005,226.605,500.877,15.959,136.86,85.274,106.615,93.593,748.7737,756.627,455.192,405.363,120.901,255.75,114.391,-712.349,756.627,600.379,619.767,424.7,692.6,112.214,1.39191624489566,255.75,0.602189781021898,1.98096878250911
"140","C_200","alive",2005,3.312,6.134,2.524,5.375,0,1.932,0.632,92.538,13.062,57.117,12.801,2.851,6.928,4.027,17.612,13.062,23.453,7.687,27.96,19.862,-0.715,3.17748296403871,6.928,0.247782546494993,0.822448472808542
"141","C_201","alive",2005,82.402,1301.691,72.575,162.932,28.058,54.774,16.131,1040.633,1584.819,1209.183,206.333,90.357,283.128,159.485,670.962,1584.819,504.727,1421.887,1183.986,1460.195,-77.083,3.49465840505095,283.128,0.239131205943313,0.516675549424711
"142","C_202","alive",2005,21968,44757,1092,3655,7940,2572,5613,53422.9285,54845,60058,9538,2563,10088,28188,15498,54845,48999,51190,53963,52457,-6220,1.94519200560318,10088,0.186942905324018,0.779338725698879
"143","C_203","alive",2005,1942.049,6923.911,151.145,239.082,1114.57,-73.762,600.244,1795.6148,9157.66,6272.142,1877.242,87.937,2233.749,1588.326,756.161,9157.66,4509.008,8918.578,7542.999,13270.196,353.723,1.98171405278148,2233.749,0.296135396544531,1.22270176273637
"144","C_204","alive",2005,14.354,10.689,0.284,2.737,7.141,1.659,3.043,34.7136,18.796,27.316,0,2.453,8.107,3.904,-3.101,18.796,4.241,16.059,22.574,14.806,10.45,6.19572040301101,8.107,0.359129972534774,3.67674180327869
"145","C_205","alive",2005,18.203,14.785,1.197,-2.635,5.379,-14.945,8.811,50.7551,37.005,39.998,1.32,-3.832,22.22,7.217,-32.521,37.005,9.994,39.64,58.03,40.988,10.986,2.84745429656914,22.22,0.382905393761847,2.52223915754469
"146","C_206","alive",2005,1016.908,1914.396,51.329,432.555,0,237.87,451.26,6467.141,3338.439,1318.686,2.698,381.226,1424.043,336.701,181.037,3338.439,347.813,2905.884,1198.657,2675.696,680.207,15.4530796829992,1424.043,1.18803210593189,3.0202108101847
"147","C_208","alive",2005,1036.283,2440.19,336.67,802.93,120.924,198.095,364.841,3065.3896,3243.12,7645.564,2402.377,466.26,802.93,1169.445,615.108,3243.12,6067.549,2440.19,7117.229,2954.332,-133.162,1.02029182274931,802.93,0.112814973355501,0.886132310625981
"148","C_209","failed",2005,1003,2880.8,329.4,445,365.8,-120.6,410.1,1762.0685,3483.8,5152.4,2400,115.6,603,575.7,-55.9,3483.8,3878,3038.8,5458.9,3190.3,427.3,1.10714518353409,603,0.110461814651303,1.74222685426437
"149","C_210","alive",2005,12.585,12.997,0.202,-0.711,0.329,-1.743,11.457,1.4312,14.711,44.457,1.565,-0.913,1.714,12.028,-66.854,14.711,40.593,15.422,10.723,12.996,0.557,-1.80598419712598,1.714,0.159843327427026,1.04630861323578
"150","C_211","alive",2005,14.231,21.169,1.463,6.634,0.626,3.849,0.132,71.7779,28.607,42.549,0,5.171,7.438,3.598,28.199,28.607,6.357,21.973,40.58,28.434,10.633,9.0757955194783,7.438,0.183292262198127,3.95525291828794
"151","C_212","alive",2005,95.407,78.837,4.067,13.056,19.609,-3.535,19.457,124.6185,117.031,121.268,0,8.989,38.194,13.566,10.947,117.031,17.048,103.975,124.9,108.962,81.841,6.53182199895219,38.194,0.305796637309848,7.0328025947221
"152","C_213","alive",2005,370.407,449.764,27.06,53.747,25.957,-0.604,126.847,475.9336,694.14,563.248,76.078,26.687,244.376,139.101,339.285,694.14,251.475,640.393,654.609,899.011,231.306,3.86040335359715,244.376,0.373315979462549,2.66286367459616
"153","C_214","alive",2005,302.372,356.349,26.822,149.274,70.735,81.947,123.453,1684.179,816.447,850.147,150.026,122.452,460.098,160.812,400.377,816.447,352.873,667.173,694.33,671.219,141.56,5.15848224052867,460.098,0.662650324773523,1.88028256597766
"154","C_215","alive",2005,43.738,85.455,4.251,1.623,21.324,-0.943,10.06,74.2958,130.845,72.963,0,-2.628,45.39,11.841,23.825,130.845,24.701,129.222,74.942,137.865,31.897,4.4608788171981,45.39,0.605668383549945,3.69377586352504
"155","C_216","alive",2005,1119.205,2076.441,73.543,303.211,469.665,136.567,360.786,1791.2388,2654.875,1998.968,486.321,229.668,578.434,352.668,980.998,2654.875,1109.782,2351.664,1637.153,1947.364,766.537,3.82291079827908,578.433999999999,0.353317008245411,3.17353715108828
"156","C_218","alive",2005,12283,4993,929,4944,2060,3000,3378,44971.86,19207,28138,8364,4015,14214,6890,19699,19207,16930,14263,30435,19380,5393,3.95739500624233,14214,0.467028092656481,1.78272859216255
"157","C_220","alive",2005,1610,611,44,560,523,320,328,9178.1983,1976,2728,351,516,1365,569,1627,1976,1165,1416,2624,2312,1041,7.36839136893509,1365,0.520198170731707,2.82952548330404
"158","C_221","alive",2005,625.671,1355.399,35.054,138.385,414.295,41,158.103,831.6995,2292.057,1027.293,150,103.331,936.658,358.32,300.371,2292.057,593.083,2153.672,846.134,1941.804,267.351,4.12613893782989,936.658,1.10698541838527,1.74612357669123
"159","C_223","alive",2005,2235,4337,162.2,640.8,874.6,385.4,522.4,3889.4136,5923.8,4621.5,723.7,478.6,1586.8,1305.2,1669.6,5923.8,2642.7,5283,4346.4,5229.3,929.8,3.25379561380448,1586.8,0.36508374746917,1.71238124425375
"160","C_224","alive",2005,200.175,409.349,21.675,48.471,104.06,17.825,69.938,305.9319,541.267,402.702,32.916,26.796,131.918,84.644,179.608,541.267,191.224,492.796,414.181,496.276,115.531,3.49226633070879,131.918,0.318503263066147,2.36490477765701
"161","C_226","alive",2005,2.346,1.47,0.07,3.932,0,2.157,0.246,8.085,5.402,13.842,0,3.862,3.932,1.738,4.597,5.402,3.401,1.47,9.058,1.581,0.608,3.25498267272334,3.932,0.434091410907485,1.34982738780207
"162","C_228","alive",2005,4.728,23.47,1.674,-0.444,1.684,-1.922,2.569,1.6446,25.253,9.504,0,-2.118,1.783,1.63,2.954,25.253,1.63,25.697,11.472,25.134,3.098,3.35335403110863,1.783,0.15542189679219,2.90061349693252
"163","C_232","alive",2005,1880,8919,1075,4068,396,1531,678,26314.6582,12987,30304,6698,2993,4068,3229,7992,12987,20796,8919,28925,10946,-1349,1.82950713410588,4068,0.140639585133967,0.582223598637349
"164","C_233","alive",2005,305.307,731.304,16.541,52.476,17.832,-14.616,197.402,515.3543,848.046,584.164,196.856,35.935,116.742,170.238,-181.45,848.046,402.724,795.57,604.018,913.795,135.069,2.26512932043268,116.742,0.193275697081875,1.79341275155958
"165","C_235","alive",2005,2153.3,4351.9,245.4,83,194.1,-1731.9,1111.5,1995.026,5758.7,4028.9,1049,-162.4,1406.8,1814.8,-3953,5758.7,4061.5,5675.7,5620.9,5820.7,338.5,0.318247572579508,1406.8,0.250280204237756,1.18652193079127
"166","C_239","alive",2005,12.671,10.733,0.12,1.057,10.998,0.366,0.679,19.5124,15.307,18.138,1.844,0.937,4.574,6.465,-0.545,15.307,8.309,14.25,17.279,23.39,6.206,2.79192142425383,4.574,0.264714393194051,1.9599381283836
"167","C_240","failed",2005,25.458,38.911,1.651,3.77,8.606,-2.42,7.386,5.6634,49.727,51.26,0,2.119,10.816,74.202,-56.009,49.727,78.448,45.957,56.596,68.65,-48.744,-1.52097796928776,10.816,0.191108912290621,0.343090482736314
"168","C_241","alive",2005,338.853,749.303,231.137,371.724,0,64.128,271.008,2277.7702,1332.568,1540.498,376.415,140.587,583.265,379.99,412.483,1332.568,834.321,960.844,1399.879,1223.042,-41.137,3.14705664048259,583.265,0.416653867941444,0.89174188794442
"169","C_242","alive",2005,164.094,145.462,12,-8.298,41.628,-25.69,53.74,327.0738,237.26,337.755,35.617,-20.298,91.798,78.019,-129.354,237.26,120.716,245.558,266.885,240.918,86.0750000000001,1.89945046510149,91.7979999999999,0.34396088202784,2.10325689896051
"170","C_243","alive",2005,259.755,860.716,10.3,32.014,0,13.805,234.5,543.1502,1133.584,379.494,0,21.714,272.868,97.766,256.356,1133.584,108.016,1101.57,359.019,1045.207,161.989,7.65092292329655,272.868,0.760037769588795,2.65690526358857
"171","C_245","failed",2005,69.629,35.129,19.952,34.761,9.271,6.389,8.233,157.807,291.984,123.661,15.747,14.809,256.855,58.264,197.012,291.984,97.551,257.223,135.1,281.865,11.365,6.06768008527546,256.855,1.90122131754256,1.19506041466429
"172","C_246","alive",2005,223.812,385.247,14.358,49.999,103.77,21.841,35.582,343.3444,525.494,334.149,30.518,35.641,140.247,62.33,313.877,525.494,101.639,475.495,333.906,536.362,161.482,5.8464463266549,140.247,0.420019406659359,3.59075886411038
"173","C_247","failed",2005,40.44,48.083,2.348,3.322,20.135,0.465,11.885,20.2085,87,58.045,6.519,0.974,38.917,10.402,27.489,87,21.198,83.678,59.421,87.213,30.038,3.41021126429695,38.917,0.654936806852796,3.88771390117285
"174","C_249","alive",2005,24.252,42.437,0.596,1.657,3.711,0.753,6.917,26.2109,57.49,30.944,0,1.061,15.053,7.581,5.654,57.49,14.876,55.833,31.113,52.824,16.671,3.93049809257389,15.053,0.483817053964581,3.199050257222
"175","C_250","alive",2005,2372,5756,826,2338,199,1145,1202,11078.1663,8618,24232,5093,1512,2862,2979,5985,8618,16210,6280,24581,8020,-607,1.28732731821103,2862,0.116431390098043,0.79624034911044
"176","C_251","alive",2005,180.674,468.01,27.059,64.333,60.564,22.234,91.265,396.5895,617.484,533.936,68.293,37.274,149.474,119.933,296.712,617.484,204.365,553.151,522.177,531.316,60.741,3.46570751936826,149.474,0.286251596680819,1.50645777225618
"177","C_252","alive",2005,4.871,7.007,0.35,0.972,2.662,0.391,1.894,9.1025,11.225,10.91,2.924,0.622,4.218,1.748,3.158,11.225,4.672,10.253,11.553,9.874,3.123,3.1347416321899,4.218,0.365099974032719,2.78661327231121
"178","C_253","alive",2005,123.966,177.999,13.304,89.695,33.898,9.188,39.313,266.7326,267.694,482.732,129.213,76.391,89.695,50.97,46.79,267.694,207.603,177.999,474.273,193.076,72.996,2.16480344238699,89.695,0.189121033666264,2.4321365509123
"179","C_254","alive",2005,1248,1524,142,307,495,-48,430,2078.7057,2125,2374,463,165,601,433,1069,2125,1218,1818,2426,1934,815,3.19084215532804,601,0.247732893652102,2.88221709006928
"180","C_255","alive",2005,97.26,144.984,9.779,29.787,32.785,13.405,5.734,273.1537,266.345,150.884,0,20.008,121.361,33.474,63.383,266.345,51.888,236.558,132.028,247.3,63.786,6.45681095472967,121.361,0.919206531947769,2.90553862699408
"181","C_256","alive",2005,492.93,1021.758,29.738,180.802,0,85.316,338.055,1894.421,1623.062,1204.16,342.861,151.064,601.304,208.744,386.18,1623.062,591.972,1442.26,1154.304,1145.785,284.186,4.41417302203321,601.304,0.520923430915946,2.36140919020427
"182","C_257","alive",2005,91.314,338.991,19.869,54.189,24.124,14.991,56.497,165.42,436.436,320.675,158.363,34.32,97.445,54.802,-18.122,436.436,265.815,382.247,320.69,445.425,36.512,2.14507410492952,97.445,0.303860425956531,1.66625305645779
"183","C_258","failed",2005,33.519,222.913,4.223,0.571,19.84,-0.574,12.267,33.1061,237.266,95.204,25.869,-3.652,14.353,24.103,36.37,237.266,49.972,236.695,94.292,246.343,9.416,3.41660843997263,14.353,0.152218639969456,1.39065676471808
"184","C_259","alive",2005,99.236,162.146,4.372,28.575,18.279,14.562,28.63,230.939,217.493,204.346,5.511,24.203,55.347,21.873,43.387,217.493,28.237,188.918,196.755,220.027,77.363,7.11390612345747,55.347,0.281299077532972,4.5369176610433
"185","C_261","alive",2005,0.057,0.029,0.002,-0.01,0,0.054,0.009,0.8706,0.019,0.505,0,-0.012,-0.01,0.023,-2.507,0.019,0.023,0.029,0.453,0.017,0.034,15.8012053379251,-0.01,-0.022075055187638,2.47826086956522
"186","C_264","alive",2005,52.224,232.18,28.731,88.548,4.182,27.223,32.206,703.0497,320.728,996.945,274.142,59.817,88.548,76.816,161.766,320.728,699.529,232.18,942.853,315.567,-24.592,1.32029715713738,88.548,0.0939149581111796,0.679858362841075
"187","C_267","alive",2005,16.549,37.054,4.675,-23.322,3.397,-24.43,10.028,14.6088,18.274,134.643,49.745,-27.997,-18.78,41.901,-40.859,18.274,104.14,41.596,177.756,21.833,-25.352,-1.11709064953778,-18.78,-0.105650442179167,0.394954774349061
"188","C_268","alive",2005,1512,4214,279,1483,782,707,509,12586.8,7548,6776,2542,1204,3334,2002,5846,7548,5506,6065,6675,7109,-490,4.19297869320192,3334,0.499475655430712,0.755244755244755
"189","C_269","alive",2005,27.74,4.827,6.995,9.874,0,3.558,3.058,107.2704,17.632,61.799,0,2.879,12.805,3.282,7.216,17.632,10.163,7.758,59.789,12.593,24.458,7.41043592694791,12.805,0.214169830570841,8.4521633150518
"190","C_270","alive",2005,3824,1689,1052,1889,504,1152,3151,14472.4342,4620,14590,3696,837,2931,3778,3274,4620,10494,2731,12383,3882,46,1.65138271895308,2931,0.236695469595413,1.01217575436739
"191","C_272","alive",2005,2700.855,3126.129,108.437,868.396,1704.432,325.262,771.875,5866.6305,4603.448,7400.554,2515.78,759.959,1477.319,1298.06,1839.738,4603.448,4425.383,3735.052,7804.172,4087.638,1402.795,2.33181846691985,1477.319,0.189298621301529,2.08068579264441
"192","C_273","alive",2005,13442.7,69494.5,409.7,2554.7,7380,1050.7,3729.7,24540.596,74910.7,22059.2,2319.9,2145,5416.2,10105,8871.1,74910.7,13466.2,72356,21369.1,65053.5,3337.7,5.55478840175146,5416.2,0.253459434416985,1.33030183077684
